feature,importance
labvalues_potassium_median,0.003382829680317627
labvalues_red_blood_cells_std_m,0.00338089675982485
labvalues_base_excess_first_m,0.003375700658165442
labvalues_base_excess_last_m,0.003371266589143488
labvalues_base_excess_min_m,0.003370530138803588
labvalues_inr(pt)_std_m,0.003368295608059271
labvalues_ph_last_m,0.0033527695190654185
labvalues_potassium_mean,0.003351188635375706
labvalues_base_excess_coeff_m,0.003350094099943817
labvalues_inr(pt)_median_m,0.0033498299533393948
labvalues_base_excess_max_m,0.003347870553508983
labvalues_pt_min_m,0.003343030831253529
labvalues_pco2_mean,0.003340686432026018
labvalues_red_blood_cells_first_m,0.0033357522951432657
labvalues_pco2_last_m,0.003321389123673725
labvalues_pco2_coeff_m,0.00331855368235847
labvalues_pco2_min_m,0.0033142014278455464
labvalues_pco2_mean_m,0.0033139082410380072
vitals_o2sat_coeff_m,0.0033098222721737332
labvalues_pco2_rate_change_m,0.003305527702272229
labvalues_pco2_first_m,0.0032977051290545207
labvalues_red_blood_cells_median_m,0.00329429364959833
labvalues_pco2_max_m,0.0032936193757632285
labvalues_pco2_std_m,0.0032854691294342043
labvalues_pco2_median_m,0.0032839296083038787
labvalues_ph_mean_m,0.003283377009292962
labvalues_inr(pt)_coeff_m,0.003276089456208865
labvalues_pt_last_m,0.003265422103908122
labvalues_ph_std_m,0.003263831606520398
labvalues_ph_min_m,0.0032615046147057
labvalues_ph_first_m,0.0032583168901373937
labvalues_ph_coeff_m,0.003256634263592332
labvalues_ph_max_m,0.003251622790107831
labvalues_ph_median_m,0.0032383602003542367
labvalues_ptt_mean_m,0.0032326553849404715
labvalues_ptt_last_m,0.0032285718888233534
labvalues_absolute_eosinophil_count_median_m,0.0032261120403792353
labvalues_red_blood_cells_last_m,0.0032251991662431007
labvalues_ph_rate_change_m,0.0032248898049027724
labvalues_pt_std_m,0.003223669716071526
labvalues_ptt_coeff_m,0.0032177948730545726
labvalues_absolute_eosinophil_count_last_m,0.003207786427472456
labvalues_absolute_eosinophil_count_mean_m,0.0031972639603550304
labvalues_oxygen_saturation_last,0.003196313673221079
labvalues_absolute_eosinophil_count_max_m,0.0031953076475503225
labvalues_ptt_max_m,0.0031939381808811047
labvalues_absolute_eosinophil_count_coeff_m,0.0031771785038446866
labvalues_absolute_basophil_count_last_m,0.003174065472798702
labvalues_absolute_eosinophil_count_first_m,0.0031715219639652332
labvalues_ptt_rate_change_m,0.0031671688566418652
labvalues_absolute_basophil_count_median_m,0.0031535672720456203
vitals_o2sat_last_m,0.0031515394887037473
labvalues_creatinine_median,0.003144432246143538
labvalues_pt_mean_m,0.0031393185391700626
