True_Label,MLP_Original_Probability,MLP_Platt_Scaling,MLP_Isotonic_Regression
0.0,0.009093673899769783,0.05083262867466381,0.0060240961611270905
0.0,0.013222242705523968,0.05207876325454983,0.014825796708464622
1.0,0.9368381500244141,0.9432382071875092,0.7514792680740356
0.0,0.044584911316633224,0.06252894831382026,0.0635538250207901
0.0,0.01435686182230711,0.05242625368523132,0.014825796708464622
1.0,0.367679625749588,0.3297262339277725,0.4883720874786377
0.0,0.03724842146039009,0.05992151624606786,0.04471544548869133
0.0,0.015956073999404907,0.05291975186070914,0.014825796708464622
0.0,0.024592289701104164,0.055661407021724375,0.030364371836185455
0.0,0.018212903290987015,0.053623648881554166,0.014825796708464622
0.0,0.019180720672011375,0.05392820596323569,0.014825796708464622
0.0,0.005351376719772816,0.04972751340267645,0.001792114693671465
0.0,0.007048957981169224,0.050225965919520395,0.001792114693671465
0.0,0.06002150848507881,0.06836431628347187,0.0635538250207901
0.0,0.011170533485710621,0.05145592380675117,0.014825796708464622
0.0,0.00887200515717268,0.05076652632384021,0.0060240961611270905
0.0,0.023710794746875763,0.05537555291340864,0.030364371836185455
0.0,0.007702463306486607,0.05041911016561562,0.001792114693671465
0.0,0.017879191786050797,0.053519011744227615,0.014825796708464622
0.0,0.03246789425611496,0.05827762937063605,0.03999999910593033
0.0,0.013259785249829292,0.05209022620103559,0.014825796708464622
0.0,0.024461152032017708,0.05561879350627387,0.030364371836185455
0.0,0.0046012611128389835,0.04950875709023473,0.001792114693671465
0.0,0.09700009971857071,0.08444715959585397,0.12790697813034058
0.0,0.01853196695446968,0.05372387354849786,0.014825796708464622
0.0,0.0981944128870964,0.08501997437157263,0.12790697813034058
0.0,0.046212393790483475,0.06312154958872279,0.0635538250207901
0.0,0.03766162320971489,0.06006562553442081,0.04471544548869133
0.0,0.02223118580877781,0.05489884504258185,0.014825796708464622
0.0,0.013899998739361763,0.05228607136236434,0.014825796708464622
0.0,0.222103089094162,0.16662740157114023,0.37681159377098083
0.0,0.00589818274602294,0.04988755543041372,0.001792114693671465
0.0,0.01381380669772625,0.0522596642275651,0.014825796708464622
0.0,0.09564247727394104,0.08380027501738259,0.12790697813034058
